Category,Subcategory,Search Keyword,Product Name,Company Name,Price,MOQ,Contact No.,Eamail,Website,Location,Rating,Reviews,Image URL,Product URL,Product Description
Building Materials,Construction Aggregate,construction aggregate,"20mm Crushed Stone Aggregate, Packaging Type: Loose, construction",Aaj Buildcon Private Limited,"₹ 1,050",N/A,098250 74145,"info@aajbuildconpvtltd.com,aajbuildconpvtltd@gmail.com",https://www.aajbuildconpvtltd.com/,Ahmedabad,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2025/9/543816231/KQ/RW/WH/6811795/20mm-crushed-stone-aggregate-250x250.jpg,https://www.indiamart.com/proddetail/20mm-crushed-stone-aggregate-2849561062755.html,"20mm Crushed Stone Aggregate, Packaging Type: Loose, construction"
Building Materials,Construction Aggregate,construction aggregate,"20mm Crushed Stone Aggregate, Packaging Type: Loose, construction",Aaj Buildcon Private Limited,"₹ 1,050",N/A,098250 74145,"info@aajbuildconpvtltd.com,aajbuildconpvtltd@gmail.com",https://www.aajbuildconpvtltd.com/,Ahmedabad,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2025/9/543816231/KQ/RW/WH/6811795/20mm-crushed-stone-aggregate-250x250.jpg,https://www.indiamart.com/proddetail/20mm-crushed-stone-aggregate-2849561062755.html,"20mm Crushed Stone Aggregate, Packaging Type: Loose, construction"
Building Materials,Construction Aggregate,construction aggregate,"20mm Crushed Stone Aggregate, Packaging Type: Loose, construction",Aaj Buildcon Private Limited,"₹ 1,050",N/A,098250 74145,"info@aajbuildconpvtltd.com,aajbuildconpvtltd@gmail.com",https://www.aajbuildconpvtltd.com/,Ahmedabad,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2025/9/543816231/KQ/RW/WH/6811795/20mm-crushed-stone-aggregate-250x250.jpg,https://www.indiamart.com/proddetail/20mm-crushed-stone-aggregate-2849561062755.html,"20mm Crushed Stone Aggregate, Packaging Type: Loose, construction"
Building Materials,Construction Aggregate,construction aggregate,"20mm Crushed Stone Aggregate, Packaging Type: Loose, construction",Aaj Buildcon Private Limited,"₹ 1,050",N/A,098250 74145,"info@aajbuildconpvtltd.com,aajbuildconpvtltd@gmail.com",https://www.aajbuildconpvtltd.com/,Ahmedabad,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2025/9/543816231/KQ/RW/WH/6811795/20mm-crushed-stone-aggregate-250x250.jpg,https://www.indiamart.com/proddetail/20mm-crushed-stone-aggregate-2849561062755.html,"20mm Crushed Stone Aggregate, Packaging Type: Loose, construction"
Building Materials,Construction Aggregate,construction aggregate,"20mm Crushed Stone Aggregate, Packaging Type: Loose, construction",Aaj Buildcon Private Limited,"₹ 1,050",N/A,098250 74145,"info@aajbuildconpvtltd.com,aajbuildconpvtltd@gmail.com",https://www.aajbuildconpvtltd.com/,Ahmedabad,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2025/9/543816231/KQ/RW/WH/6811795/20mm-crushed-stone-aggregate-250x250.jpg,https://www.indiamart.com/proddetail/20mm-crushed-stone-aggregate-2849561062755.html,"20mm Crushed Stone Aggregate, Packaging Type: Loose, construction"
Plumbing & Sanitary,Hdpe Pipes,HDPE pipes,"BEJOD Hdpe Pipe 20-315 Mm, 12 m",Aashirwad Industries,₹ 80,N/A,080 4860 7701,NA,https://www.indiamart.com/aashirwadindustries/aboutNAus.html?srsltid=AfmBOopBEU7xF525szkNhuKu4SnCvaa6D9ENAcoWksNA92jpSauzbhBA3F,Nagpur - Deals in Amreli,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2024/1/374107461/GV/ZV/JE/1742686/hdpe-pipe-20-315-mm-250x250.jpg,https://www.indiamart.com/proddetail/hdpe-pipe-20-315-mm-2853178465155.html,"BEJOD Hdpe Pipe 20-315 Mm, 12 m"
Plumbing & Sanitary,Hdpe Pipes,HDPE pipes,"BEJOD Hdpe Pipe 20-315 Mm, 12 m",Aashirwad Industries,₹ 80,N/A,080 4860 7701,NA,https://www.indiamart.com/aashirwadindustries/aboutNAus.html?srsltid=AfmBOopBEU7xF525szkNhuKu4SnCvaa6D9ENAcoWksNA92jpSauzbhBA3F,Nagpur - Deals in Amreli,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2024/1/374107461/GV/ZV/JE/1742686/hdpe-pipe-20-315-mm-250x250.jpg,https://www.indiamart.com/proddetail/hdpe-pipe-20-315-mm-2853178465155.html,"BEJOD Hdpe Pipe 20-315 Mm, 12 m"
Plumbing & Sanitary,Hdpe Pipes,HDPE pipes,"BEJOD Hdpe Pipe 20-315 Mm, 12 m",Aashirwad Industries,₹ 80,N/A,080 4860 7701,NA,https://www.indiamart.com/aashirwadindustries/aboutNAus.html?srsltid=AfmBOopBEU7xF525szkNhuKu4SnCvaa6D9ENAcoWksNA92jpSauzbhBA3F,Nagpur - Deals in Amreli,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2024/1/374107461/GV/ZV/JE/1742686/hdpe-pipe-20-315-mm-250x250.jpg,https://www.indiamart.com/proddetail/hdpe-pipe-20-315-mm-2853178465155.html,"BEJOD Hdpe Pipe 20-315 Mm, 12 m"
Plumbing & Sanitary,Hdpe Pipes,HDPE pipes,"BEJOD Hdpe Pipe 20-315 Mm, 12 m",Aashirwad Industries,₹ 80,N/A,080 4860 7701,NA,https://www.indiamart.com/aashirwadindustries/aboutNAus.html?srsltid=AfmBOopBEU7xF525szkNhuKu4SnCvaa6D9ENAcoWksNA92jpSauzbhBA3F,Nagpur - Deals in Amreli,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2024/1/374107461/GV/ZV/JE/1742686/hdpe-pipe-20-315-mm-250x250.jpg,https://www.indiamart.com/proddetail/hdpe-pipe-20-315-mm-2853178465155.html,"BEJOD Hdpe Pipe 20-315 Mm, 12 m"
Plumbing & Sanitary,Hdpe Pipes,HDPE pipes,"BEJOD Hdpe Pipe 20-315 Mm, 12 m",Aashirwad Industries,₹ 80,N/A,080 4860 7701,NA,https://www.indiamart.com/aashirwadindustries/aboutNAus.html?srsltid=AfmBOopBEU7xF525szkNhuKu4SnCvaa6D9ENAcoWksNA92jpSauzbhBA3F,Nagpur - Deals in Amreli,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2024/1/374107461/GV/ZV/JE/1742686/hdpe-pipe-20-315-mm-250x250.jpg,https://www.indiamart.com/proddetail/hdpe-pipe-20-315-mm-2853178465155.html,"BEJOD Hdpe Pipe 20-315 Mm, 12 m"
Plumbing & Sanitary,Plastic Water Tank,plastic water tank,500-1000 L Plastic Water Tank,Aashirwad Industries,₹ 4.8,N/A,080 4860 7701,NA,https://www.indiamart.com/aashirwadindustries/aboutNAus.html?srsltid=AfmBOopBEU7xF525szkNhuKu4SnCvaa6D9ENAcoWksNA92jpSauzbhBA3F,Nagpur - Deals in Amreli,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2023/4/302371862/YJ/ZW/XB/1742686/plastic-water-tank-250x250.jpg,https://www.indiamart.com/proddetail/plastic-water-tank-21995275673.html,500-1000 L Plastic Water Tank
Plumbing & Sanitary,Plastic Water Tank,plastic water tank,500-1000 L Plastic Water Tank,Aashirwad Industries,₹ 4.8,N/A,080 4860 7701,NA,https://www.indiamart.com/aashirwadindustries/aboutNAus.html?srsltid=AfmBOopBEU7xF525szkNhuKu4SnCvaa6D9ENAcoWksNA92jpSauzbhBA3F,Nagpur - Deals in Amreli,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2023/4/302371862/YJ/ZW/XB/1742686/plastic-water-tank-250x250.jpg,https://www.indiamart.com/proddetail/plastic-water-tank-21995275673.html,500-1000 L Plastic Water Tank
Plumbing & Sanitary,Plastic Water Tank,plastic water tank,500-1000 L Plastic Water Tank,Aashirwad Industries,₹ 4.8,N/A,080 4860 7701,NA,https://www.indiamart.com/aashirwadindustries/aboutNAus.html?srsltid=AfmBOopBEU7xF525szkNhuKu4SnCvaa6D9ENAcoWksNA92jpSauzbhBA3F,Nagpur - Deals in Amreli,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2023/4/302371862/YJ/ZW/XB/1742686/plastic-water-tank-250x250.jpg,https://www.indiamart.com/proddetail/plastic-water-tank-21995275673.html,500-1000 L Plastic Water Tank
Plumbing & Sanitary,Plastic Water Tank,plastic water tank,500-1000 L Plastic Water Tank,Aashirwad Industries,₹ 4.8,N/A,080 4860 7701,NA,https://www.indiamart.com/aashirwadindustries/aboutNAus.html?srsltid=AfmBOopBEU7xF525szkNhuKu4SnCvaa6D9ENAcoWksNA92jpSauzbhBA3F,Nagpur - Deals in Amreli,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2023/4/302371862/YJ/ZW/XB/1742686/plastic-water-tank-250x250.jpg,https://www.indiamart.com/proddetail/plastic-water-tank-21995275673.html,500-1000 L Plastic Water Tank
Plumbing & Sanitary,Plastic Water Tank,plastic water tank,500-1000 L Plastic Water Tank,Aashirwad Industries,₹ 4.8,N/A,080 4860 7701,NA,https://www.indiamart.com/aashirwadindustries/aboutNAus.html?srsltid=AfmBOopBEU7xF525szkNhuKu4SnCvaa6D9ENAcoWksNA92jpSauzbhBA3F,Nagpur - Deals in Amreli,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2023/4/302371862/YJ/ZW/XB/1742686/plastic-water-tank-250x250.jpg,https://www.indiamart.com/proddetail/plastic-water-tank-21995275673.html,500-1000 L Plastic Water Tank
Scaffolding & Formwork,Steel Props,steel props,"rough Adjustable Steel Props, For Construction, Shape: Round",ABC Trading,"₹ 1,250",/Piece,98250 84171,"
abcgroup1965@gmail.com,Info@abctradingco.com",https://www.abcgroupindia.biz/,Ahmedabad,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2025/12/570668327/DH/JI/MK/26069295/adjustable-steel-props-250x250.jpeg,https://www.indiamart.com/proddetail/adjustable-steel-props-2849148687973.html,"rough Adjustable Steel Props, For Construction, Shape: Round"
Scaffolding & Formwork,Steel Props,steel props,"rough Adjustable Steel Props, For Construction, Shape: Round",ABC Trading,"₹ 1,250",/Piece,98250 84171,"
abcgroup1965@gmail.com,Info@abctradingco.com",https://www.abcgroupindia.biz/,Ahmedabad,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2025/12/570668327/DH/JI/MK/26069295/adjustable-steel-props-250x250.jpeg,https://www.indiamart.com/proddetail/adjustable-steel-props-2849148687973.html,"rough Adjustable Steel Props, For Construction, Shape: Round"
Scaffolding & Formwork,Steel Props,steel props,"rough Adjustable Steel Props, For Construction, Shape: Round",ABC Trading,"₹ 1,250",/Piece,98250 84171,"
abcgroup1965@gmail.com,Info@abctradingco.com",https://www.abcgroupindia.biz/,Ahmedabad,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2025/12/570668327/DH/JI/MK/26069295/adjustable-steel-props-250x250.jpeg,https://www.indiamart.com/proddetail/adjustable-steel-props-2849148687973.html,"rough Adjustable Steel Props, For Construction, Shape: Round"
Scaffolding & Formwork,Steel Props,steel props,"rough Adjustable Steel Props, For Construction, Shape: Round",ABC Trading,"₹ 1,250",/Piece,98250 84171,"
abcgroup1965@gmail.com,Info@abctradingco.com",https://www.abcgroupindia.biz/,Ahmedabad,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2025/12/570668327/DH/JI/MK/26069295/adjustable-steel-props-250x250.jpeg,https://www.indiamart.com/proddetail/adjustable-steel-props-2849148687973.html,"rough Adjustable Steel Props, For Construction, Shape: Round"
Scaffolding & Formwork,Steel Props,steel props,"rough Adjustable Steel Props, For Construction, Shape: Round",ABC Trading,"₹ 1,250",/Piece,98250 84171,"
abcgroup1965@gmail.com,Info@abctradingco.com",https://www.abcgroupindia.biz/,Ahmedabad,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2025/12/570668327/DH/JI/MK/26069295/adjustable-steel-props-250x250.jpeg,https://www.indiamart.com/proddetail/adjustable-steel-props-2849148687973.html,"rough Adjustable Steel Props, For Construction, Shape: Round"
Plumbing & Sanitary,Cpvc Pipes,CPVC pipes,1'1/4 Inch Accon SDR 13.5 CPVC Pipe,Accon Polyplast,₹ 245,/Piece,088664 89411,vinaygajera007@gmail.com,NA,Gondal,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2025/5/509544257/ZF/OA/PX/244919691/accon-cpvc-pipe-sdr-13-5-1-1-4-inch-32mm-250x250.png,https://www.indiamart.com/proddetail/1-1-4-inch-accon-sdr-13-5-cpvc-pipe-2856424950573.html,1'1/4 Inch Accon SDR 13.5 CPVC Pipe
Plumbing & Sanitary,Cpvc Pipes,CPVC pipes,1'1/4 Inch Accon SDR 13.5 CPVC Pipe,Accon Polyplast,₹ 245,/Piece,088664 89411,vinaygajera007@gmail.com,NA,Gondal,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2025/5/509544257/ZF/OA/PX/244919691/accon-cpvc-pipe-sdr-13-5-1-1-4-inch-32mm-250x250.png,https://www.indiamart.com/proddetail/1-1-4-inch-accon-sdr-13-5-cpvc-pipe-2856424950573.html,1'1/4 Inch Accon SDR 13.5 CPVC Pipe
Plumbing & Sanitary,Cpvc Pipes,CPVC pipes,1'1/4 Inch Accon SDR 13.5 CPVC Pipe,Accon Polyplast,₹ 245,/Piece,088664 89411,vinaygajera007@gmail.com,NA,Gondal,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2025/5/509544257/ZF/OA/PX/244919691/accon-cpvc-pipe-sdr-13-5-1-1-4-inch-32mm-250x250.png,https://www.indiamart.com/proddetail/1-1-4-inch-accon-sdr-13-5-cpvc-pipe-2856424950573.html,1'1/4 Inch Accon SDR 13.5 CPVC Pipe
Plumbing & Sanitary,Cpvc Pipes,CPVC pipes,1'1/4 Inch Accon SDR 13.5 CPVC Pipe,Accon Polyplast,₹ 245,/Piece,088664 89411,vinaygajera007@gmail.com,NA,Gondal,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2025/5/509544257/ZF/OA/PX/244919691/accon-cpvc-pipe-sdr-13-5-1-1-4-inch-32mm-250x250.png,https://www.indiamart.com/proddetail/1-1-4-inch-accon-sdr-13-5-cpvc-pipe-2856424950573.html,1'1/4 Inch Accon SDR 13.5 CPVC Pipe
Plumbing & Sanitary,Cpvc Pipes,CPVC pipes,1'1/4 Inch Accon SDR 13.5 CPVC Pipe,Accon Polyplast,₹ 245,/Piece,088664 89411,vinaygajera007@gmail.com,NA,Gondal,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2025/5/509544257/ZF/OA/PX/244919691/accon-cpvc-pipe-sdr-13-5-1-1-4-inch-32mm-250x250.png,https://www.indiamart.com/proddetail/1-1-4-inch-accon-sdr-13-5-cpvc-pipe-2856424950573.html,1'1/4 Inch Accon SDR 13.5 CPVC Pipe
Construction Machinery,Bar Bending Machine,bar bending machine,"Automatic Bar Bending Machine, 32 mm",Accurate Machines,"₹ 1,25,000",N/A,092277 44900,info@accuratelathe.com.,https://www.accuratelathe.com/,Rajkot,N/A,N/A,https://4.imimg.com/data4/SB/QU/MY-1431789/bar-banding-machine-mechanical-250x250.jpg,https://www.indiamart.com/proddetail/bar-bending-machine-13403793412.html,"Automatic Bar Bending Machine, 32 mm"
Construction Machinery,Bar Bending Machine,bar bending machine,"Automatic Bar Bending Machine, 32 mm",Accurate Machines,"₹ 1,25,000",N/A,092277 44900,info@accuratelathe.com.,https://www.accuratelathe.com/,Rajkot,N/A,N/A,https://4.imimg.com/data4/SB/QU/MY-1431789/bar-banding-machine-mechanical-250x250.jpg,https://www.indiamart.com/proddetail/bar-bending-machine-13403793412.html,"Automatic Bar Bending Machine, 32 mm"
Construction Machinery,Bar Bending Machine,bar bending machine,"Automatic Bar Bending Machine, 32 mm",Accurate Machines,"₹ 1,25,000",N/A,092277 44900,info@accuratelathe.com.,https://www.accuratelathe.com/,Rajkot,N/A,N/A,https://4.imimg.com/data4/SB/QU/MY-1431789/bar-banding-machine-mechanical-250x250.jpg,https://www.indiamart.com/proddetail/bar-bending-machine-13403793412.html,"Automatic Bar Bending Machine, 32 mm"
Construction Machinery,Bar Bending Machine,bar bending machine,"Automatic Bar Bending Machine, 32 mm",Accurate Machines,"₹ 1,25,000",N/A,092277 44900,info@accuratelathe.com.,https://www.accuratelathe.com/,Rajkot,N/A,N/A,https://4.imimg.com/data4/SB/QU/MY-1431789/bar-banding-machine-mechanical-250x250.jpg,https://www.indiamart.com/proddetail/bar-bending-machine-13403793412.html,"Automatic Bar Bending Machine, 32 mm"
Construction Machinery,Bar Bending Machine,bar bending machine,"Automatic Bar Bending Machine, 32 mm",Accurate Machines,"₹ 1,25,000",N/A,092277 44900,info@accuratelathe.com.,https://www.accuratelathe.com/,Rajkot,N/A,N/A,https://4.imimg.com/data4/SB/QU/MY-1431789/bar-banding-machine-mechanical-250x250.jpg,https://www.indiamart.com/proddetail/bar-bending-machine-13403793412.html,"Automatic Bar Bending Machine, 32 mm"
Construction Machinery,Backhoe Loader,backhoe loader,"ACE AX 124 4WD Mahindra Engine, Bucket Capacity: 1.1 Cu.m, Max Dig Depth: 4510 mm",Action Construction Equipment Limited(Haryana),Ask Price,N/A,1800NA1800NA004,helpdesk@aceNAcranes.com,https://www.aceNAcranes.com/,Palwal - Deals in Amreli,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2025/4/506108244/ZL/NA/CO/5187207/ace-ax-124-4wd-mahindra-engine-250x250.png,https://www.indiamart.com/proddetail/ace-ax-124-4wd-mahindra-engine-2856423558012.html,"ACE AX 124 4WD Mahindra Engine, Bucket Capacity: 1.1 Cu.m, Max Dig Depth: 4510 mm"
Construction Machinery,Backhoe Loader,backhoe loader,"ACE AX 124 4WD Mahindra Engine, Bucket Capacity: 1.1 Cu.m, Max Dig Depth: 4510 mm",Action Construction Equipment Limited(Haryana),Ask Price,N/A,1800NA1800NA004,helpdesk@aceNAcranes.com,https://www.aceNAcranes.com/,Palwal - Deals in Amreli,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2025/4/506108244/ZL/NA/CO/5187207/ace-ax-124-4wd-mahindra-engine-250x250.png,https://www.indiamart.com/proddetail/ace-ax-124-4wd-mahindra-engine-2856423558012.html,"ACE AX 124 4WD Mahindra Engine, Bucket Capacity: 1.1 Cu.m, Max Dig Depth: 4510 mm"
Construction Machinery,Backhoe Loader,backhoe loader,"ACE AX 124 4WD Mahindra Engine, Bucket Capacity: 1.1 Cu.m, Max Dig Depth: 4510 mm",Action Construction Equipment Limited(Haryana),Ask Price,N/A,1800NA1800NA004,helpdesk@aceNAcranes.com,https://www.aceNAcranes.com/,Palwal - Deals in Amreli,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2025/4/506108244/ZL/NA/CO/5187207/ace-ax-124-4wd-mahindra-engine-250x250.png,https://www.indiamart.com/proddetail/ace-ax-124-4wd-mahindra-engine-2856423558012.html,"ACE AX 124 4WD Mahindra Engine, Bucket Capacity: 1.1 Cu.m, Max Dig Depth: 4510 mm"
Construction Machinery,Backhoe Loader,backhoe loader,"ACE AX 124 4WD Mahindra Engine, Bucket Capacity: 1.1 Cu.m, Max Dig Depth: 4510 mm",Action Construction Equipment Limited(Haryana),Ask Price,N/A,1800NA1800NA004,helpdesk@aceNAcranes.com,https://www.aceNAcranes.com/,Palwal - Deals in Amreli,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2025/4/506108244/ZL/NA/CO/5187207/ace-ax-124-4wd-mahindra-engine-250x250.png,https://www.indiamart.com/proddetail/ace-ax-124-4wd-mahindra-engine-2856423558012.html,"ACE AX 124 4WD Mahindra Engine, Bucket Capacity: 1.1 Cu.m, Max Dig Depth: 4510 mm"
Construction Machinery,Backhoe Loader,backhoe loader,"ACE AX 124 4WD Mahindra Engine, Bucket Capacity: 1.1 Cu.m, Max Dig Depth: 4510 mm",Action Construction Equipment Limited(Haryana),Ask Price,N/A,1800NA1800NA004,helpdesk@aceNAcranes.com,https://www.aceNAcranes.com/,Palwal - Deals in Amreli,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2025/4/506108244/ZL/NA/CO/5187207/ace-ax-124-4wd-mahindra-engine-250x250.png,https://www.indiamart.com/proddetail/ace-ax-124-4wd-mahindra-engine-2856423558012.html,"ACE AX 124 4WD Mahindra Engine, Bucket Capacity: 1.1 Cu.m, Max Dig Depth: 4510 mm"
Doors & Windows,Upvc Doors,UPVC doors,"Okotech Upvc French Sliding Doors, For Home",Active Glass & Windows,₹ 980,/Square Feet,NA,NA,Permanently closed,Rajkot,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2021/1/EX/WO/FL/50960150/upvc-french-sliding-doors-250x250.jpg,https://www.indiamart.com/proddetail/upvc-french-sliding-doors-22972646248.html,"Okotech Upvc French Sliding Doors, For Home"
Doors & Windows,Upvc Doors,UPVC doors,"Okotech Upvc French Sliding Doors, For Home",Active Glass & Windows,₹ 980,/Square Feet,NA,NA,Permanently closed,Rajkot,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2021/1/EX/WO/FL/50960150/upvc-french-sliding-doors-250x250.jpg,https://www.indiamart.com/proddetail/upvc-french-sliding-doors-22972646248.html,"Okotech Upvc French Sliding Doors, For Home"
Doors & Windows,Upvc Doors,UPVC doors,"Okotech Upvc French Sliding Doors, For Home",Active Glass & Windows,₹ 980,/Square Feet,NA,NA,Permanently closed,Rajkot,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2021/1/EX/WO/FL/50960150/upvc-french-sliding-doors-250x250.jpg,https://www.indiamart.com/proddetail/upvc-french-sliding-doors-22972646248.html,"Okotech Upvc French Sliding Doors, For Home"
Doors & Windows,Upvc Doors,UPVC doors,"Okotech Upvc French Sliding Doors, For Home",Active Glass & Windows,₹ 980,/Square Feet,NA,NA,Permanently closed,Rajkot,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2021/1/EX/WO/FL/50960150/upvc-french-sliding-doors-250x250.jpg,https://www.indiamart.com/proddetail/upvc-french-sliding-doors-22972646248.html,"Okotech Upvc French Sliding Doors, For Home"
Doors & Windows,Upvc Doors,UPVC doors,"Okotech Upvc French Sliding Doors, For Home",Active Glass & Windows,₹ 980,/Square Feet,NA,NA,Permanently closed,Rajkot,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2021/1/EX/WO/FL/50960150/upvc-french-sliding-doors-250x250.jpg,https://www.indiamart.com/proddetail/upvc-french-sliding-doors-22972646248.html,"Okotech Upvc French Sliding Doors, For Home"
